workerid,proliferate.condition,attention,choice,item,polarity,response,trial_id,trial_no,type,voice,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.otherRegion,subject_information.price,subject_information.region,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1102,All,critical,,kappalainen,positive,kappalaisen,,1,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,2,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,3,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,kappalainen,positive,kappalainen,,4,predicative,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,kappalainen,positive, kappalainen,,5,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persoonallinen,positive,persoonallinen suhde,,6,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,positive,persikan,,7,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,positive,valtio valtiossa,,8,predicative,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,9,predicative,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persoonallinen,positive,persoonallinen suhde,,10,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,tulipalo,positive,tulipalon,,11,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,positive,persikka,,12,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,positive,valtio valtiossa,,13,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,14,predicative,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,positive,persikka,,15,predicative,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,tulipalo,positive,tulipalo,,16,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,positive,valtio valtiossa,,17,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,jokin,positive,jokin maininta,,18,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,positive,valtio valtiossa,,19,predicative,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,positive,persikka,,20,predicative,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,kappalainen,positive,kappalainen,,21,predicative,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,negative,valtio valtiossa,,22,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,negative,persikkaa,,23,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persoonallinen,negative,persoonallista suhdetta,,24,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persoonallinen,negative,persoonallista suhdetta,,25,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,valtio,negative,valtio valtiossa,,26,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,1,,attention,olet,olet,,27,attention,attention,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,jokin,negative,mitään mainintaa,,28,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,jokin2,positive,jokin maininta,,29,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,kappalainen,negative, kappalainen,,30,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,31,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,kappalainen,negative,kappalainen,,32,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,1,,attention,on,on,,33,attention,attention,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,1,,attention,olen,olen,,34,attention,attention,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,35,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,tulipalo,negative,tulipaloa,,36,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,persikka,negative,persikkaa,,37,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,tulipalo,negative,tulipaloa,,38,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,jokin2,negative,mitään mainintaa,,39,existential,active,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1102,All,critical,,jokin,negative,mitään mainintaa,,40,existential,passive,30,Yes,,5,2,Female,Suomi,,1,Uusimaa,Chrome,Mac,900,1440,4.094566666666666,
1063,All,,True,,,,example,,,,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,positive,kappalainen,,0,predicative,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,positive,valtio valtiossa,,1,predicative,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persoonallinen,positive,persoonallinen suhde,,2,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,positive,valtio valtiossa,,3,predicative,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,positive, kappalainen,,4,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin,positive,jokin maininta,,5,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,positive,persikka,,6,predicative,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,positive,persikka,,7,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,8,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,positive,valtio valtiossa,,9,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persoonallinen,positive,persoonallinen suhde,,10,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,positive,kappalainen,,11,predicative,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,12,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,positive,valtio valtiossa,,13,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin,positive,jokin maininta,,14,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,positive,persikka,,15,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,tulipalo,positive,tulipalo,,16,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,17,predicative,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,positive,persikka,,18,predicative,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,positive,kappalainen,,19,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,tulipalo,positive,tulipalo,,20,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,21,predicative,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,22,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,negative,valtiota valtiossa,,23,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin2,negative,mitään mainintaa,,24,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persoonallinen,negative,persoonallista suhdetta,,25,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,tulipalo,negative,tulipaloa,,26,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,valtio,negative,valtiota valtiossa,,27,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,negative,persikan,,28,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,negative,kappalaista,,29,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persikka,negative,persikkaa,,30,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin,negative,mitään mainintaa,,31,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,tulipalo,negative,tulipaloa,,32,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin,negative,minkään maininnan,,33,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,1,,attention,olet,olet,,34,attention,attention,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,persoonallinen,negative,persoonallista suhdetta,,35,existential,passive,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,1,,attention,on,on,,36,attention,attention,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,37,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,jokin2,positive,jokin maininta,,38,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,1,,attention,olen,olen,,39,attention,attention,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1063,All,critical,,kappalainen,negative,kappalaista,,40,existential,active,42,Yes,,2,1,Male,Suomi,,1,Päijät-Häme,Chrome,Windows,864,1536,6.232683333333333,
1072,All,,True,,,,example,,,,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,positive,persikan,,0,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin,positive,jokin maininta,,1,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,positive,kappalainen,,2,predicative,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,positive,persikan,,3,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,positive,valtio valtiossa,,4,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,positive,valtio valtiossa,,5,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,positive,valtio valtiossa,,6,predicative,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,tulipalo,positive,tulipalo,,7,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,positive,valtio valtiossa,,8,predicative,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persoonallinen,positive,persoonallinen suhde,,9,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,10,predicative,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,positive,kappalainen,,11,predicative,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,positive,persikka,,12,predicative,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin,positive,jokin maininta,,13,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,positive,persikka,,14,predicative,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,tulipalo,positive,tulipalo,,15,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,16,predicative,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,positive,kappalainen,,17,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,positive, kappalainen,,18,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,19,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persoonallinen,positive,persoonallinen suhde,,20,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,21,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,negative,valtiota valtiossa,,22,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,1,,attention,olet,olet,,23,attention,attention,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,negative,kappalaista,,24,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,tulipalo,negative,tulipaloa,,25,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin2,positive,jokin maininta,,26,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,kappalainen,negative,kappalaista,,27,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,1,,attention,on,on,,28,attention,attention,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,tulipalo,negative,tulipaloa,,29,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,negative,persikkaa,,30,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,31,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persikka,negative,persikkaa,,32,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin2,negative,mitään mainintaa,,33,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persoonallinen,negative,persoonallista suhdetta,,34,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,valtio,negative,valtiota valtiossa,,35,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,persoonallinen,negative,persoonallista suhdetta,,36,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,harvinainen,negative,harvinaista erikoistapausta,,37,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin,negative,mitään mainintaa,,38,existential,active,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,critical,,jokin,negative,mitään mainintaa,,39,existential,passive,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1072,All,1,,attention,olen,olen,,40,attention,attention,29,Yes,,3,1,Female,suomi,,1,Uusimaa,Chrome,Windows,1080,1920,3.533516666666667,
1077,All,,True,,,,example,,,,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,positive,valtio valtiossa,,0,predicative,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persoonallinen,positive,persoonallinen suhde,,1,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,positive,persikan,,2,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,3,predicative,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,positive,persikka,,4,predicative,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,5,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,positive,kappalainen,,6,predicative,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,positive,valtio valtiossa,,7,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,positive,persikka,,8,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,tulipalo,positive,tulipalo,,9,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,tulipalo,positive,tulipalo,,10,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,11,predicative,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,positive, kappalainen,,12,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,positive,harvinainen erikoistapaus,,13,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,positive,valtio valtiossa,,14,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,positive,persikka,,15,predicative,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,jokin,positive,jokin maininta,,16,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,positive,valtio valtiossa,,17,predicative,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,positive,kappalainen,,18,predicative,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,positive,kappalaisen,,19,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,jokin,positive,jokin maininta,,20,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persoonallinen,positive,persoonallinen suhde,,21,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,negative,valtiota valtiossa,,22,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,23,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persoonallinen,negative,persoonallista suhdetta,,24,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,1,,attention,on,on,,25,attention,attention,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,negative,persikkaa,,26,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,tulipalo,negative,tulipaloa,,27,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,tulipalo,negative,tulipaloa,,28,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,jokin2,positive,jokin maininta,,29,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,jokin,negative,mitään mainintaa,,30,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,persikka,negative,persikkaa,,31,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,negative,kappalaista,,32,existential,active,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,valtio,negative,valtiota valtiossa,,33,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,kappalainen,negative,kappalaista,,34,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
1077,All,critical,,harvinainen,negative,harvinainen erikoistapaus,,35,existential,passive,21,Yes,,3,1,Male,suomi,,1,Uusimaa,Chrome,Windows,1440,2560,4.328116666666666,
